order_id,product_name,phone,order_date,order_time,payment_mode,amount
103413,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
103414,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
103415,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
103416,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
103417,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
103418,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
103419,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
103420,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
103421,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
103422,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
103423,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
103424,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
103425,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
103426,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
103427,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
103428,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
103429,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
103430,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
103431,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
103432,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
103433,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
103434,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
103435,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
103436,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
103437,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
103438,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
103439,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
103440,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
103441,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
103442,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
103443,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
103444,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
103445,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
103446,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
103447,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
103448,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
103449,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
103450,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
103451,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
103452,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
103453,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
103454,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
103455,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
103456,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
103457,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
103458,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
103459,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
103460,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
103461,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
103462,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
103463,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
103464,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
103465,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
103466,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
103467,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
103468,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
103469,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
103470,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
103471,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
103472,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
103473,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
103474,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
103475,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
103476,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
103477,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
103478,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
103479,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
103480,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
103481,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
103482,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
103483,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
103484,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
103485,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
103486,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
103487,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
103488,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
103489,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
103490,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
103491,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
103492,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
103493,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
103494,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
103495,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
103496,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
103497,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
103498,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
103499,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
103500,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
103501,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
103502,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
103503,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
103504,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
103505,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
103506,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
103507,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
103508,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
103509,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
103510,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
103511,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
103512,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
103513,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
103514,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
103515,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
103516,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
103517,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
103518,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
103519,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
103520,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
103521,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
103522,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
103523,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
103524,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
103525,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
103526,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
103527,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
103528,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
103529,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
103530,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
103531,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
103532,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
103533,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
103534,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
103535,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
103536,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
103537,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
103538,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
103539,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
103540,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
103541,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
103542,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
103543,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
103544,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
103545,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
103546,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
103547,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
103548,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
103549,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
103550,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
103551,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
103552,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
103553,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
103554,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
103555,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
103556,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
103557,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
103558,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
103559,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
103560,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
103561,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
103562,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
103563,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
103564,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
103565,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
103566,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
103567,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
103568,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
103569,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
103570,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
103571,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
103572,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
103573,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
103574,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
103575,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
103576,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
103577,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
103578,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
103579,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
103580,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
103581,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
103582,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
103583,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
103584,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
103585,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
103586,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
103587,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
103588,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
103589,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
103590,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
103591,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
103592,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
103593,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
103594,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
103595,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
103596,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
103597,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
103598,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
103599,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
103600,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
103601,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
103602,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
103603,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
103604,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
103605,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
103606,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
103607,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
103608,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
103609,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
103610,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
103611,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
103612,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
103613,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
103614,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
103615,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
103616,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
103617,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
103618,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
103619,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
103620,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
103621,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
103622,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
103623,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
103624,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
103625,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
103626,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
103627,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
103628,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
103629,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
103630,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
103631,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
103632,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
103633,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
103634,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
103635,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
103636,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
103637,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
103638,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
103639,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
103640,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
103641,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
103642,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
103643,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
103644,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
103645,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
103646,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
103647,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
103648,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
103649,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
103650,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
103651,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
103652,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
103653,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
103654,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
103655,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
103656,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
103657,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
103658,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
103659,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
103660,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
103661,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
103662,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
103663,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
103664,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
103665,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
103666,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
103667,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
103668,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
103669,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
103670,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
103671,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
103672,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
103673,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
103674,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
103675,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
103676,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
103677,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
103678,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
103679,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
103680,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
103681,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
103682,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
103683,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
103684,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
103685,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
103686,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
103687,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
103688,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
103689,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
103690,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
103691,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
103692,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
103693,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
103694,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
103695,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
103696,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
103697,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
103698,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
103699,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
103700,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
103701,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
103702,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
103703,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
103704,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
103705,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
103706,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
103707,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
103708,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
103709,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
103710,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
103711,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
103712,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
103713,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
103714,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
103715,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
103716,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
103717,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
103718,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
103719,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
103720,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
103721,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
103722,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
103723,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
103724,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
103725,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
103726,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
103727,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
103728,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
103729,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
103730,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
103731,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
103732,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
103733,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
103734,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
103735,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
103736,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
103737,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
103738,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
103739,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
103740,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
103741,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
103742,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
